datetime,open,high,low,close,volume,res
2019-08-08 10:00:00,1.46528173,2.11172955,1.46528173,1.9234658,205053709,1d
2019-08-14 10:00:00,1.9234658,2.04141418,1.9234658,2.00965885,21158450,1d
2019-08-15 10:00:00,2.00965885,2.03007299,1.95068466,1.96883056,10548866,1d
2019-08-18 10:00:00,1.96883056,2.01419532,1.96883056,1.99151294,4805514,1d
2019-08-19 10:00:00,1.99151294,2.01419532,1.96202585,1.99151294,10723081,1d
2019-08-20 10:00:00,1.99151294,2.0187318,1.97790351,1.98697647,10422759,1d
2019-08-21 10:00:00,1.98697647,2.05275537,1.98697647,2.03460946,4232518,1d
2019-08-22 10:00:00,2.03460946,2.04141418,1.99604942,2.01419532,10752870,1d
2019-08-25 10:00:00,2.01419532,2.0187318,1.95522113,1.98924493,4292045,1d
2019-08-26 10:00:00,1.98924493,2.0187318,1.94161171,1.98243999,941585,1d
2019-08-27 10:00:00,1.98243999,2.12987546,1.98243999,2.04141418,19498721,1d
2019-08-28 10:00:00,2.04141418,2.20019084,2.04141418,2.14121665,13692522,1d
2019-08-29 10:00:00,2.14121665,2.27050621,2.14121665,2.24555559,34975487,1d
2019-09-01 10:00:00,2.24555559,2.25236031,2.20472731,2.23194617,1905699,1d
2019-09-02 10:00:00,2.23194617,2.26823797,2.22287322,2.26596974,15006057,1d
2019-09-03 10:00:00,2.26596974,2.2818474,2.2342144,2.26823797,8538623,1d
2019-09-04 10:00:00,2.26823797,2.37484516,2.26823797,2.30679802,10842945,1d
2019-09-05 10:00:00,2.30679802,2.33628511,2.28865212,2.32267569,22182835,1d
2019-09-08 10:00:00,2.32267569,2.3476263,2.26823797,2.3294804,3464790,1d
2019-09-09 10:00:00,2.3294804,2.3294804,2.26823797,2.2818474,1883611,1d
2019-09-10 10:00:00,2.2818474,2.30906626,2.23875088,2.26823797,5571271,1d
2019-09-11 10:00:00,2.26823797,2.27050621,2.22287322,2.2637015,4980103,1d
2019-09-12 10:00:00,2.2637015,2.2637015,2.14121665,2.18431317,1348694,1d
2019-09-15 10:00:00,2.18431317,2.21153203,2.17297198,2.18431317,518406,1d
2019-09-16 10:00:00,2.18431317,2.20699555,2.12080251,2.18204493,519442,1d
2019-09-17 10:00:00,2.18204493,2.19565436,2.04141418,2.11626603,2061366,1d
2019-09-18 10:00:00,2.11626603,2.15482608,2.08677894,2.15255784,359490,1d
2019-09-19 10:00:00,2.15255784,2.23194617,2.15255784,2.20926379,3314890,1d
2019-09-22 10:00:00,2.20926379,2.20926379,1.98924493,2.03234123,10955340,1d
2019-09-23 10:00:00,2.03234123,2.09812013,1.92800228,2.03914594,51909998,1d
2019-09-24 10:00:00,2.03914594,2.06636479,1.87129633,1.91212461,1864076,1d
2019-09-25 10:00:00,1.91212461,2.05048713,1.91212461,2.00739061,3578725,1d
2019-09-26 10:00:00,2.00739061,2.07316951,1.98470823,2.03914594,16999627,1d
2019-09-29 10:00:00,2.03914594,2.21833674,2.03914594,2.11853427,1679285,1d
2019-09-30 10:00:00,2.11853427,2.15482608,2.07997422,2.10946132,2259414,1d
2019-10-01 10:00:00,2.10946132,2.10946132,2.08224246,2.09585189,945950,1d
2019-10-02 10:00:00,2.09585189,2.12533898,2.04368242,2.05729184,491967,1d
2019-10-03 10:00:00,2.05729184,2.10946132,2.05729184,2.09131541,869485,1d
2019-10-07 10:00:00,2.09131541,2.12760722,2.06409656,2.08224246,353631,1d
2019-10-08 10:00:00,2.08224246,2.10265683,2.04595088,2.09131541,765126,1d
2019-10-09 10:00:00,2.09131541,2.09131541,2.04141418,2.04141418,599778,1d
2019-10-10 10:00:00,2.04141418,2.06182832,2.0187318,2.03914594,156376,1d
2019-10-13 10:00:00,2.03914594,2.04141418,1.99604942,2.02553651,32192,1d
2019-10-14 10:00:00,2.02553651,2.07543775,1.99831766,2.01419532,725188,1d
2019-10-15 10:00:00,2.01419532,2.03914594,1.97336704,1.98470823,681061,1d
2019-10-16 10:00:00,1.98470823,2.05956008,1.97336704,2.0368777,1211799,1d
2019-10-17 10:00:00,2.0368777,2.05956008,2.00058589,2.01419532,78765,1d
2019-10-20 10:00:00,2.01419532,2.03914594,1.97790351,2.00965885,130766,1d
2019-10-21 10:00:00,2.00965885,2.03460946,1.97563528,1.98697647,122698,1d
2019-10-22 10:00:00,1.98697647,2.04141418,1.98697647,2.00739061,2209525,1d
2019-10-23 10:00:00,2.00739061,2.04141418,2.00739061,2.01646356,994322,1d
2019-10-24 10:00:00,2.01646356,2.04141418,2.00739061,2.01192708,282646,1d
2019-10-27 10:00:00,2.01192708,2.03914594,1.99151294,1.99831766,112774,1d
2019-10-28 10:00:00,1.99831766,2.03007299,1.95522113,1.98243999,649116,1d
2019-10-29 10:00:00,1.98243999,2.00285413,1.9529529,1.97336704,2790659,1d
2019-10-30 10:00:00,1.97336704,2.00739061,1.92800228,1.94841642,477727,1d
2019-10-31 10:00:00,1.94841642,1.99604942,1.94841642,1.98697647,556480,1d
2019-11-03 10:00:00,1.98697647,2.00058589,1.93934347,1.95522113,195799,1d
2019-11-04 10:00:00,1.95522113,1.95975761,1.93934347,1.95068466,623435,1d
2019-11-05 10:00:00,1.95068466,2.00739061,1.94387994,1.99151294,553711,1d
2019-11-06 10:00:00,1.99151294,2.00965885,1.97336704,1.99831766,212609,1d
2019-11-07 10:00:00,1.99831766,1.99831766,1.95522113,1.97336704,709921,1d
2019-11-11 10:00:00,1.97336704,1.98697647,1.95522113,1.97336704,6900206,1d
2019-11-12 10:00:00,1.97336704,1.97336704,1.95522113,1.96883056,84519,1d
2019-11-13 10:00:00,1.96883056,1.97336704,1.93480699,1.95068466,167976,1d
2019-11-14 10:00:00,1.95068466,2.00058589,1.95068466,1.97563528,1170913,1d
2019-11-17 10:00:00,1.97563528,1.98924493,1.95068466,1.95522113,61937,1d
2019-11-18 10:00:00,1.95522113,1.98243999,1.95068466,1.97336704,3847171,1d
2019-11-19 10:00:00,1.97336704,1.97336704,1.9529529,1.96883056,76799,1d
2019-11-20 10:00:00,1.96883056,1.97336704,1.92800228,1.95068466,5122354,1d
2019-11-21 10:00:00,1.95068466,1.95068466,1.83727276,1.92800228,2573080,1d
2019-11-24 10:00:00,1.92800228,1.95748937,1.92800228,1.93253898,67664,1d
2019-11-25 10:00:00,1.93253898,1.93253898,1.9053199,1.92573404,2140361,1d
2019-11-26 10:00:00,1.92573404,1.92800228,1.89397871,1.91666109,149882,1d
2019-11-27 10:00:00,1.91666109,1.91666109,1.89171047,1.90305166,48539,1d
2019-11-28 10:00:00,1.90305166,1.93253898,1.88490576,1.92573404,3683158,1d
2019-12-01 10:00:00,1.92573404,1.92573404,1.85088219,1.88944223,150998,1d
2019-12-02 10:00:00,1.88944223,1.88944223,1.78283505,1.83273628,940148,1d
2019-12-03 10:00:00,1.83273628,1.9053199,1.76922562,1.81912708,347842,1d
2019-12-04 10:00:00,1.81912708,1.91439285,1.81912708,1.9053199,9923381,1d
2019-12-05 10:00:00,1.9053199,2.03914594,1.9053199,1.93253898,442462,1d
2019-12-08 10:00:00,1.93253898,1.93253898,1.87129633,1.93253898,11669,1d
2019-12-09 10:00:00,1.93253898,1.93253898,1.84180924,1.87129633,10466031,1d
2019-12-10 10:00:00,1.87129633,1.91666109,1.84634571,1.84861395,20588,1d
2019-12-11 10:00:00,1.84861395,1.89397871,1.84861395,1.84861395,8989,1d
2019-12-12 10:00:00,1.84861395,1.86449162,1.84861395,1.85995514,52904,1d
2019-12-15 10:00:00,1.85995514,1.90078342,1.81685862,1.85995514,14019,1d
2019-12-16 10:00:00,1.85995514,1.88263752,1.82593157,1.87129633,4374320,1d
2019-12-17 10:00:00,1.87129633,1.9053199,1.839541,1.88263752,3203887,1d
2019-12-18 10:00:00,1.88263752,1.89397871,1.88263752,1.88263752,243409,1d
2019-12-19 10:00:00,1.88263752,1.92573404,1.88263752,1.88490576,765638,1d
2019-12-22 10:00:00,1.88490576,1.88490576,1.87129633,1.88263752,1743538,1d
2019-12-23 10:00:00,1.88263752,1.88263752,1.83727276,1.86675985,27514,1d
2019-12-24 10:00:00,1.86675985,1.87129633,1.82819981,1.839541,44042,1d
2019-12-25 10:00:00,1.839541,1.86222338,1.83273628,1.84861395,50717,1d
2019-12-26 10:00:00,1.84861395,1.88036928,1.83727276,1.839541,264676,1d
2019-12-29 10:00:00,1.839541,1.839541,1.70117848,1.75788443,1864028,1d
2019-12-30 10:00:00,1.75788443,1.78510329,1.73973853,1.76468914,219588,1d
2019-12-31 10:00:00,1.76468914,1.81459038,1.74654324,1.76922562,2544909,1d
2020-01-02 10:00:00,1.76922562,1.81459038,1.76922562,1.81459038,215144,1d
2020-01-05 10:00:00,1.81459038,1.81459038,1.70117848,1.72839734,1167637,1d
2020-01-06 10:00:00,1.72839734,1.81459038,1.70117848,1.75107972,441682,1d
2020-01-08 10:00:00,1.75107972,1.76922562,1.7261291,1.74881148,511238,1d
2020-01-09 10:00:00,1.74881148,1.81459038,1.74881148,1.791908,666706,1d
2020-01-12 10:00:00,1.791908,1.79871271,1.76922562,1.78056681,521814,1d
2020-01-13 10:00:00,1.78056681,1.78056681,1.75107972,1.78056681,897123,1d
2020-01-14 10:00:00,1.78056681,1.78056681,1.75788443,1.75788443,289819,1d
2020-01-15 10:00:00,1.75788443,1.75788443,1.72386086,1.74200676,43271,1d
2020-01-16 10:00:00,1.74200676,1.74654324,1.72386086,1.73747029,95307,1d
2020-01-19 10:00:00,1.73747029,1.76695738,1.6784961,1.70344672,124881,1d
2020-01-20 10:00:00,1.70344672,1.73293381,1.68530082,1.68756905,36473,1d
2020-01-21 10:00:00,1.68756905,1.73520205,1.68756905,1.71478791,295921,1d
2020-01-22 10:00:00,1.71478791,1.77603033,1.71478791,1.76922562,1412849,1d
2020-01-23 10:00:00,1.76922562,1.9053199,1.70117848,1.82819981,2868482,1d
2020-01-26 10:00:00,1.82819981,1.87129633,1.81459038,1.81685862,343923,1d
2020-01-27 10:00:00,1.81685862,1.85995514,1.78056681,1.81685862,4285,1d
2020-01-28 10:00:00,1.81685862,1.839541,1.81459038,1.81912708,87512,1d
2020-01-29 10:00:00,1.81912708,1.86902809,1.81459038,1.84634571,178971,1d
2020-01-30 10:00:00,1.84634571,1.95068466,1.84634571,1.90758814,2285505,1d
2020-02-02 10:00:00,1.90758814,1.91212461,1.81459038,1.88036928,197708,1d
2020-02-03 10:00:00,1.88036928,1.88036928,1.81459038,1.83046805,307163,1d
2020-02-04 10:00:00,1.83046805,1.90985637,1.81685862,1.90305166,6424603,1d
2020-02-05 10:00:00,1.90305166,1.93934347,1.84861395,1.91212461,121239,1d
2020-02-06 10:00:00,1.91212461,1.92800228,1.91212461,1.92800228,487162,1d
2020-02-09 10:00:00,1.92800228,1.95068466,1.88944223,1.94161171,43756,1d
2020-02-10 10:00:00,1.94161171,1.94161171,1.85315043,1.92119756,441047,1d
2020-02-11 10:00:00,1.92119756,1.92119756,1.91212461,1.92119756,1807,1d
2020-02-12 10:00:00,1.92119756,1.95748937,1.87356457,1.95068466,4761960,1d
2020-02-13 10:00:00,1.95068466,1.95975761,1.93934347,1.95068466,1071338,1d
2020-02-16 10:00:00,1.95068466,1.95068466,1.91666109,1.92573404,31769,1d
2020-02-17 10:00:00,1.92573404,1.95068466,1.92573404,1.95068466,1412329,1d
2020-02-18 10:00:00,1.95068466,2.04141418,1.95068466,2.01646356,3861429,1d
2020-02-19 10:00:00,2.01646356,2.10946132,2.01646356,2.06409656,1336544,1d
2020-02-20 10:00:00,2.06409656,2.08677894,2.05048713,2.0845107,4770857,1d
2020-02-23 10:00:00,2.0845107,2.12080251,2.06636479,2.08677894,1351172,1d
2020-02-24 10:00:00,2.08677894,2.08677894,2.0187318,2.04595088,94654,1d
2020-02-25 10:00:00,2.04595088,2.04595088,2.0187318,2.0368777,57313,1d
2020-02-26 10:00:00,2.0368777,2.0368777,1.95068466,2.0187318,4234313,1d
2020-02-27 10:00:00,2.0187318,2.0187318,1.97336704,1.99378118,5820196,1d
2020-03-01 10:00:00,1.99378118,1.99378118,1.81459038,1.86675985,811215,1d
2020-03-02 10:00:00,1.86675985,1.88263752,1.83727276,1.86902809,1089158,1d
2020-03-03 10:00:00,1.86902809,1.97336704,1.86675985,1.92800228,1400783,1d
2020-03-04 10:00:00,1.92800228,1.92800228,1.88263752,1.92800228,586666,1d
2020-03-05 10:00:00,1.92800228,1.92800228,1.92800228,1.92800228,28656,1d
2020-03-08 10:00:00,1.92800228,1.92800228,1.83727276,1.87810104,53786,1d
2020-03-09 10:00:00,1.87810104,1.88036928,1.75788443,1.84407747,861704,1d
2020-03-10 10:00:00,1.84407747,1.8576869,1.82593157,1.839541,1169868,1d
2020-03-11 10:00:00,1.839541,1.9053199,1.81459038,1.86449162,9080246,1d
2020-03-15 10:00:00,1.86449162,1.86449162,1.6784961,1.71478791,4721144,1d
2020-03-16 10:00:00,1.71478791,1.71478791,1.61044896,1.63313134,6788295,1d
2020-03-17 10:00:00,1.63313134,1.64674077,1.53106063,1.59003482,167623,1d
2020-03-18 10:00:00,1.59003482,1.6308631,1.54240182,1.58776658,1676896,1d
2020-03-19 10:00:00,1.58776658,1.61044896,1.51971944,1.58776658,12378648,1d
2020-03-22 10:00:00,1.58776658,1.65127725,1.58776658,1.59910777,3429490,1d
2020-03-23 10:00:00,1.59910777,1.74654324,1.59910777,1.68983729,675608,1d
2020-03-24 10:00:00,1.68983729,1.76922562,1.68983729,1.76242091,93398,1d
2020-03-25 10:00:00,1.76242091,1.77829857,1.76242091,1.77149386,41155,1d
2020-03-26 10:00:00,1.77149386,1.9053199,1.75334795,1.81685862,8069409,1d
2020-03-29 10:00:00,1.81685862,1.98470823,1.81685862,1.95975761,250877,1d
2020-03-30 10:00:00,1.95975761,1.98470823,1.92800228,1.96429409,266991,1d
2020-03-31 10:00:00,1.96429409,2.04141418,1.96429409,2.00285413,2434863,1d
2020-04-01 10:00:00,2.00285413,2.04141418,1.99604942,2.02553651,131026,1d
2020-04-02 10:00:00,2.02553651,2.03914594,1.97563528,2.00058589,999837,1d
2020-04-05 10:00:00,2.00058589,2.0187318,1.97336704,1.97790351,243541,1d
2020-04-06 10:00:00,1.97790351,2.0187318,1.97790351,2.01192708,4628509,1d
2020-04-07 10:00:00,2.01192708,2.06409656,2.01192708,2.03914594,232017,1d
2020-04-08 10:00:00,2.03914594,2.04141418,2.0187318,2.0187318,209806,1d
2020-04-09 10:00:00,2.0187318,2.05048713,2.0187318,2.04141418,3309873,1d
2020-04-12 10:00:00,2.04141418,2.06182832,2.0187318,2.04141418,900950,1d
2020-04-13 10:00:00,2.04141418,2.15482608,2.04141418,2.11626603,534913,1d
2020-04-14 10:00:00,2.11626603,2.21153203,2.11626603,2.15709431,2243865,1d
2020-04-15 10:00:00,2.15709431,2.15709431,2.09131541,2.15255784,958788,1d
2020-04-16 10:00:00,2.15255784,2.22060498,2.04141418,2.17297198,332861,1d
2020-04-21 10:00:00,2.17297198,2.22287322,2.1502896,2.20019084,831843,1d
2020-04-22 10:00:00,2.20019084,2.40433225,2.20019084,2.3113345,1713612,1d
2020-04-23 10:00:00,2.3113345,2.38164987,2.29999331,2.34535807,829864,1d
2020-04-26 10:00:00,2.34535807,2.37030868,2.31587097,2.34989454,653793,1d
2020-04-27 10:00:00,2.34989454,2.35669926,2.30226154,2.32494392,674378,1d
2020-04-28 10:00:00,2.32494392,2.33628511,2.28411564,2.32494392,585939,1d
2020-04-29 10:00:00,2.32494392,2.37938164,2.27957916,2.32721216,208769,1d
2020-04-30 10:00:00,2.32721216,2.37030868,2.26823797,2.32721216,282840,1d
2020-05-03 10:00:00,2.32721216,2.53589006,2.32721216,2.42928287,809721,1d
2020-05-04 10:00:00,2.42928287,2.67198433,2.42928287,2.50413472,3622988,1d
2020-05-05 10:00:00,2.50413472,2.55176772,2.43835582,2.49279353,2615241,1d
2020-05-06 10:00:00,2.49279353,2.5268171,2.38391811,2.44742877,214302,1d
2020-05-07 10:00:00,2.44742877,2.44742877,2.31360273,2.37030868,461750,1d
2020-05-10 10:00:00,2.37030868,2.47237939,2.32494392,2.41794168,68476,1d
2020-05-11 10:00:00,2.41794168,2.44969701,2.38164987,2.42020992,146884,1d
2020-05-12 10:00:00,2.42020992,2.44969701,2.39752754,2.44062406,258306,1d
2020-05-13 10:00:00,2.44062406,2.44062406,2.38164987,2.44062406,134793925,1d
2020-05-14 10:00:00,2.44062406,2.44062406,2.37030868,2.44062406,68030516,1d
2020-05-17 10:00:00,2.44062406,2.44062406,2.38164987,2.39752754,119475,1d
2020-05-18 10:00:00,2.39752754,2.39752754,2.37030868,2.38164987,1500411,1d
2020-05-19 10:00:00,2.38164987,2.49279353,2.38164987,2.4428923,279975,1d
2020-05-20 10:00:00,2.4428923,2.63115605,2.4428923,2.56537715,3759662,1d
2020-05-21 10:00:00,2.56537715,2.61981486,2.56537715,2.60847367,2199636,1d
2020-05-31 10:00:00,2.60847367,2.72188557,2.58579129,2.64703372,1127364,1d
2020-06-01 10:00:00,2.64703372,2.73322676,2.64249724,2.70827614,1821277,1d
2020-06-02 10:00:00,2.70827614,2.78993271,2.7060079,2.73322676,1207219,1d
2020-06-03 10:00:00,2.73322676,2.735495,2.69693495,2.71734909,221599,1d
2020-06-04 10:00:00,2.71734909,2.78539623,2.69239848,2.72188557,3599512,1d
2020-06-07 10:00:00,2.72188557,2.77859152,2.62888781,2.68332552,1687265,1d
2020-06-08 10:00:00,2.68332552,2.687862,2.58579129,2.60847367,16014479,1d
2020-06-09 10:00:00,2.60847367,2.67198433,2.58579129,2.61074191,1781369,1d
2020-06-10 10:00:00,2.61074191,2.65157019,2.58579129,2.61074191,1152625,1d
2020-06-11 10:00:00,2.61074191,2.61074191,2.59940072,2.60847367,540622,1d
2020-06-14 10:00:00,2.60847367,2.60847367,2.52454887,2.56764539,96550,1d
2020-06-15 10:00:00,2.56764539,2.67652081,2.55176772,2.60847367,6522538,1d
2020-06-16 10:00:00,2.60847367,2.76044562,2.60847367,2.72188557,1062366,1d
2020-06-17 10:00:00,2.72188557,2.94870937,2.72188557,2.85797985,510202,1d
2020-06-18 10:00:00,2.85797985,2.94870937,2.83529747,2.91014932,1032144,1d
2020-06-21 10:00:00,2.91014932,3.03943889,2.63115605,2.97592822,2845993,1d
2020-06-22 10:00:00,2.97592822,3.2730674,2.97592822,3.12790017,3872605,1d
2020-06-23 10:00:00,3.12790017,3.40235696,3.12790017,3.37060163,4107461,1d
2020-06-24 10:00:00,3.37060163,3.45906291,3.31616392,3.4227711,2562116,1d
2020-06-25 10:00:00,3.4227711,3.48628177,3.28894506,3.38874753,1627439,1d
2020-06-28 10:00:00,3.38874753,3.40235696,3.34111454,3.3864793,164471,1d
2020-06-29 10:00:00,3.3864793,3.55206067,3.3569922,3.42503934,537209,1d
2020-06-30 10:00:00,3.42503934,3.7675435,3.42503934,3.71764181,2615219,1d
2020-07-05 10:00:00,3.71764181,4.06014597,3.71764181,3.87415046,5793571,1d
2020-07-06 10:00:00,3.87415046,4.25975114,3.83332218,4.03973161,5215585,1d
2020-07-07 10:00:00,4.03973161,4.44347819,4.03973161,4.43440501,14717838,1d
2020-07-08 10:00:00,4.43440501,4.66122881,4.19624025,4.28470131,4084681,1d
2020-07-09 10:00:00,4.28470131,4.3527489,3.86734552,4.00117156,5037425,1d
2020-07-12 10:00:00,4.00117156,4.19170378,3.98075742,4.05787751,1039652,1d
2020-07-13 10:00:00,4.05787751,4.13726607,3.96941646,4.06468245,1387971,1d
2020-07-14 10:00:00,4.06468245,4.10551073,3.9762214,4.04426831,561836,1d
2020-07-15 10:00:00,4.04426831,4.12819334,3.71991028,3.91724698,1540358,1d
2020-07-16 10:00:00,3.91724698,4.30738391,3.85600456,4.15994845,2334847,1d
2020-07-19 10:00:00,4.15994845,4.41625911,4.00117156,4.18489929,649755,1d
2020-07-20 10:00:00,4.18489929,4.30965215,4.08282835,4.20984945,3266041,1d
2020-07-21 10:00:00,4.20984945,4.20984945,4.06014597,4.09870602,554342,1d
2020-07-22 10:00:00,4.09870602,4.09870602,4.02158593,4.06241421,1184915,1d
2020-07-26 10:00:00,4.06241421,4.06241421,3.81290781,3.87188222,1559492,1d
2020-07-27 10:00:00,3.87188222,4.08282835,3.62918076,3.82878547,2306402,1d
2020-07-28 10:00:00,3.82878547,3.93312465,3.76527504,3.81744451,1213854,1d
2020-07-29 10:00:00,3.81744451,4.06014597,3.81744451,4.03519558,4763896,1d
2020-08-04 10:00:00,4.03519558,4.43667325,4.03519558,4.32099311,5201746,1d
2020-08-05 10:00:00,4.32099311,4.75195878,4.32099311,4.65896103,5730831,1d
2020-08-06 10:00:00,4.65896103,5.12394958,4.40038167,4.72247146,11294679,1d
2020-08-09 10:00:00,4.72247146,4.72247146,4.51833005,4.55915833,3980525,1d
2020-08-10 10:00:00,4.55915833,4.64081467,4.54781691,4.58410872,3182483,1d
2020-08-11 10:00:00,4.58410872,4.79051883,4.57049952,4.64535137,1825822,1d
2020-08-12 10:00:00,4.64535137,4.69525283,4.62720547,4.66803375,1701695,1d
2020-08-13 10:00:00,4.66803375,4.89939403,4.63627865,4.720203,2678920,1d
2020-08-16 10:00:00,4.720203,4.79732332,4.58637696,4.67937471,1199036,1d
2020-08-17 10:00:00,4.67937471,5.14663219,4.67257023,4.99012354,11771498,1d
2020-08-18 10:00:00,4.99012354,5.48913613,4.99012354,5.38479695,6129057,1d
2020-08-19 10:00:00,5.38479695,5.89288226,5.35304162,5.56625622,5739887,1d
2020-08-23 10:00:00,5.56625622,5.92010111,5.40294286,5.64791256,4029281,1d
2020-08-24 10:00:00,5.64791256,5.92236958,5.64791256,5.84978596,6560744,1d
2020-08-25 10:00:00,5.84978596,5.89741873,5.65018079,5.70915498,5043081,1d
2020-08-26 10:00:00,5.70915498,5.82937182,5.42108876,5.55264656,2107080,1d
2020-08-27 10:00:00,5.55264656,5.61388899,5.39840615,5.50274533,1886808,1d
